hash,smiles
a67a3b560997c54e4bf155ae468428a2b0f40408,COc1ccccc1NC(=O)c1ccc(CN(Cc2cccs2)S(=O)(=O)c2ccc(Cl)cc2)cc1
7c6fe238d224ad6545f35543077cfe7958bb7abd,Cc1ccc2nc([nH]c2c1)-c1ccc(Br)s1
08d937c8b50e549d531e360a92b04a657a49ae5e,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc2NC(=O)c3cccc1c23
9fb90a1310b2f069b3fed643ab91035121f2d154,COc1ccc(cc1)C(=O)C1=C(OC)C(=O)C(OC)=C(C1=O)c1ccccc1OC
323e21720b905e512423eaef18d0979885603578,CC(=O)Nc1c(C)cc(cc1C)S(=O)(=O)NCC(=O)NCc1ccc(C)cc1
13aa3fe07a201396b94f4a9a7b3b351883d3ea06,CC1CCN(CC1)S(=O)(=O)c1ccc(cc1)C(=O)NNC(=O)c1ccc(C)cc1
3b2c19e507419dd7115561274f760043ce1fc346,Oc1ccc(cc1)-c1coc2cc(O)c(O)cc2c1=O
e9504e101e6fe572a5d9e7e4b71cb3dbafca570a,COc1ccc2[nH]c(=O)c(CN(CCO)C(=O)c3cccs3)cc2c1
999f4b93da3b9f12fe0ba3744779a03dbbc61cde,COc1ccc(cc1)-c1coc2c(CN3CCOCC3)c(O)ccc2c1=O
38ffee153123db32b031d4e1ef2276908c4a8ec9,CC1(C)Cc2cc(ccc2N1C(=O)C1CCCN(Cc2ccccc2)C1)S(=O)(=O)N1CCOCC1
899a62aee850c182e0ea1fc7ce76f600c8f19811,OC(=O)c1cc(ccc1O)-c1ccc(\C=C2/SC(=O)N(Cc3ccc(F)cc3)C2=O)o1
b0bf98c29c4f8ef2555fc27f2fb6829951cd5d98,CC1(C)CC(=O)C=C2C1=CC(C)(C)CC2=O
69b411faf936ccb6bb355660686df35a944472cc,COc1ccccc1NC(=O)Nc1ccc(Cl)c(Cl)c1
d32e48607a9a3c495c0ff0ae19e0d7c7b70f1500,Cc1cc(C)n2nc(nc2n1)-c1ccccc1
0d7b9e6a0fce392f4835f5b06aa3d4ca0083ce66,CC1=NC2=C(N=c3s\c(=C/c4ccc(o4)N4CCCC4)c(=O)n23)C1c1cccnc1
30a73d8b3d172478ea64cd9171ca55aa9d6aeb1a,Cc1ccc(cc1C)S(=O)(=O)Nc1ccc2oc(nc2c1)-c1ccccc1
2863f3c06f8e79e0bcf958ce3f7d3e2b4afc2c5a,Cc1ccccc1C(=O)NCCC1=CCCCC1
27338df21b5b1e347ea53f2d167a78ae913baeee,CN1CCN(CC1)C1=C(Cl)C(=O)c2ccccc2C1=O
733a5724817e75cd708ab5bd616e8d9f7ccb1ef2,Cc1cccc(c1)N1C(=S)NC(=O)C(=Cc2c[nH]c3ccccc23)C1=O
fe97d45f328cda0bcf463ae82273514235b7b8fc,CC(=O)N1CCN(CC1)C(=O)c1cccc(c1)-n1c(C)cc2cc(ccc12)C(F)(F)F
b399c47d06e1f733a8400702716a4f6aff3cb70d,CN(C)c1ccc(\C=C(/C#N)c2nc3ccccc3[nH]2)cc1
9d3b6a8551ee41182a47d2a9214c8b216c2d7f6d,CC(C)(C)c1cc(O)c(cc1O)C(=O)N\N=C\c1ccccc1
1e6756cfbf0800dd53c9cda550a84ca076f41743,CN(C)S(=O)(=O)NC(=O)Nc1ccc2nc(C)c(C)c(C)c2c1
680f3f8083d08dad53086e770e71818a60451287,OC(=O)c1ccc(cc1)S(=O)(=O)N1CCc2c(C1)sc(NC(=O)c1ccccc1)c2C#N
528a37e20875ad2a46d5d015034df8bb0db4c0f3,CN(C)c1ccc(cc1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2CCCc12
d03bb7775941b1f811cb0948ac627d2d5f20b3ae,Oc1ccc(cc1)C(=O)NCC1CCCO1
8358b615f273339d2a49c30ef845e29ecb1ef1d9,OC(=O)c1ccc(NC(=O)c2ccc(CN3C(=O)c4cccc5cccc(C3=O)c45)cc2)cc1
be1e1bcbdd20ce1d138ea0fddb82a56b8dcde76a,O=C(NC(=S)NC1CCCCC1)Nc1c2CCCc2cc2CCCc12
2836e9128001ac5a53300e9257f79ca5e57604ef,O=C(Nc1cccc2cccnc12)NS(=O)(=O)c1ccc(Oc2ccccc2)cc1
a4f9135e21e57c843b7ff685104efded0516f6cb,COc1ccc(cc1)C1C2=C(CC(C)(C)CC2=O)Nc2c1c(=O)oc1ccc(C)cc21
89d58a5f16cf70eb86f4098d198c59c34c1df0bd,COc1ccc(cc1)-c1nn(cc1C=NN=C(N)N)-c1ccccc1
14ec98ad9654b4983ba69f538525ccc17891819d,Cc1ccc(NC(=O)c2ccc(CN3CCCC3)cc2)cc1
48a41fcafc06c2f01d923451330278e521d4677d,Cc1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCN(CC1)c1ccccc1
dad3f000f9045d4eecf0fb0c353a3caf98e4d792,Clc1ccc(cc1)-c1nc2ccccc2c(=O)o1
381f96f68f1a6dec089715d4f0a410554c5f8a5a,CC(C)c1ccc(NC(=O)c2cc3cccc(O)c3oc2=N)cc1
9904bcaf3b167e139c4e9b67aa585298e1907bcc,O=C(Nc1c(N2CCN(Cc3ccncc3)CC2)c(=O)c1=O)c1cccs1
40eee19228c6e050ffeb847f65995d6907467eea,CN(C)C(=O)c1ccc(\C=C2/N=C(N)NC2=O)cc1
960af533e2c5a6e687632749da52b4844ad57bbf,Cc1cccc(NC(=O)Nc2ccccc2C(F)(F)F)c1
85e74ed5c627c072b481dfc699b5b90db16a6ca8,COc1ccc(cc1)-c1coc2cc(O)c(O)cc2c1=O
528a646a7f144d590d9eb3c7c2483425925b05cc,CC(C)(C)C(=O)Nc1c(C(=O)Nc2ccc(Cl)cc2)c2c(N)c(sc2n1)C(=O)c1ccc(Cl)cc1
d45ae32d62173acf80d5bbef198413c37161eb4e,O=c1n(CC#C)c(SCC2CCCC2)nc2cc3ccccc3cc12
01343b4963446a0712d048ff422a7190bbb2e440,CC(C)c1cccc(c1)C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
f9b016d6d98ae8552c9be5a5cc8ea565a02bf1af,Clc1ccc(cc1)-c1nc2cc3ccccc3cc2c(=O)o1
48fc1187285f20412455c44dff1f7b2569b395dd,CN(C)c1ccc(\C=C2/Oc3c(ccc(O)c3O)C2=O)cc1
cce40ca1d7f4802952bc145840264c7972f47905,CC(C)N(C)Cc1cc2nc3CCCCc3cc2[nH]c1=O
aad1e11fd91859f9665f715a868b432e605896c3,Oc1ccc(cc1)-c1nn2c(nnc2s1)-c1ccco1
dc4c6d35610eb027926c04a00e30ee6941cad2f7,CC(C)c1cc(C)n2nc(N3CCCC3)c(-c3ccccc3)c2n1
b7df5d7a318ddeb312ad3bc2d25485f325177f40,CC(=O)Oc1cccc(NC(=O)Nc2c(C)cccc2Cl)c1
5c98f0e41a200784c03aa57d0f4af0b1b2a2079b,OC(=O)c1ccc(cc1)-n1c(nc2ccccc12)-c1cccc(Br)c1
eae4d8f726d86b117513632f6dc6d05b10c01a69,CC(C)OC(=O)c1ccc(NC(=O)C2=C(CC(C)(C)CC2=O)c2ccc(cc2)[N+]([O-])=O)cc1
0830af0e8a420ecfe4ee31a079268ea86d2de452,COc1cccc(c1)-n1c(O)cc(N2CCN(Cc3ccccc3)CC2)c1O
71a705a757941def3af801310f59df87a7e4c08d,Cc1ccc(cc1)S(=O)(=O)NC(=O)C(=O)c1ccc(Br)cc1
23c9ffe374abd19b0764035ed67828bda3ec2ede,Cc1ccccc1C(=O)NCC1(CC(=NO1)c1ccccc1F)N1CCCCC1
189cd1a097de280d87efc50ff737b2570eef159c,Clc1ccc(cc1)C(=O)NNC(=O)c1cccc(c1)S(=O)(=O)NC1CCCCC1
cbf351fb1f9c802bdb085cb710ff136c5e882469,O=c1oc(nc2ccccc12)-c1ccccc1
dd7bb7b97512859c1a0742170d2bbc7a33694548,Clc1ccc(NC(=O)C(=O)Nc2cccc(c2)C#N)c(Cl)c1
7caa0132f61b933f9db16f852f035199e55a3b46,COc1ccc2nc(NC(=O)c3ccccc3O)sc2c1
d66699d127258a84b29e8236a917ee7778572f62,Cc1cccc(c1)C(=O)NNC(=O)c1cccc(Cl)c1
8030320ec9ad5d4ecb87ab4e9bb38618fc4406ee,Oc1ccc(C(=O)NN=Cc2ccc(F)cc2)c(O)c1
8d2d4fbf2777fb7bdb56dcc4470fd43112c81c5b,COc1ccc2[nH]c(cc2c1)C(=O)N1CCN(CC1)c1ncc(cc1Cl)C(F)(F)F
e71716d648b9d7e77d34eeaf4cb49e2e6196ebcc,Cc1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)N2CCc3ccccc3C2)cc1
4f977d112e546de091398f48b7e2e898d362ad37,O=C(NC1=C(NC(=S)NC1=O)c1ccncc1)c1ccc(cc1)S(=O)(=O)N1CCCCCC1
564f677e1514b1113a94d3195b4e27957d8bf70a,CC(C)N(CC1CCN(CC1)c1ccccc1)C(=O)Nc1ccc(Cl)c(Cl)c1
6525291fcd96bd77c3c7b9c6bdea930abd35cdb0,Clc1ccc(CCNC(=O)Nc2c(Cl)cccc2Cl)cc1
557dce1429c33e0c7478c9667077f0457a7e1c2d,O=C(Nc1ccc2oc(nc2c1)-c1ccncc1)C1CCCCC1
01902ec783186b526322724bf0f1f8c17052d83d,OC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccccc1)-c1ccccc1
7feeb759bdd1f977194a0bee7f15a1289ae05747,CN(C)C(=O)Oc1c(Cl)cc(Cl)cc1C(=O)Nc1cccc(Cl)c1
691eaa781e4a8c0275e5506f9f2ca1338d845b74,COc1ccc(cc1)C(=O)NC1C(O)C(CO)OC1C
d11ec204ed9b825d8239726fe7dfd65f1cf1d005,OC(=O)c1cc2cc(NC(=O)c3ccccc3F)ccc2n1Cc1ccc(Cl)cc1
1db5dd4b81c13e9efafd426a67d536d8327fef7e,CC(C)c1ccc(cc1)-n1c(O)c(CN=Nc2cc(C)nc3cc(C)ccc23)c(=O)[nH]c1=O
c521a70f996570ffa09c4bed838c183b3607b92b,Cc1ccccc1C(=O)NCC1CCCN1S(=O)(=O)c1ccc(C)cc1
0af479097f7323b02243734270076a9314b9571a,CC(C)(C)c1ccc(cc1)S(=O)(=O)Oc1ccc2nc(NC(=O)NCc3ccccc3)sc2c1
5ae16a64879a01b1abd774ccfe4ff788ab56c253,Oc1ccc2c3c(oc(=O)c4cc(O)c(O)c(oc2=O)c34)c1O
3ec001cc97aec5e0db09e8092283af03f5c42b0a,CC(=O)Nc1ccc(cc1)-c1cc2cc(C)ccc2oc1=O
967a3566d306705dc65e47dcda8d246bb0db580d,CC(=O)N1N=C(CC1c1ccccc1)c1ccc(Br)cc1
c80c15aadeaf6129aa53166c6f8e5540325c3fac,Cc1cccc(c1)C(=O)Nc1ccc(cc1)C(=O)NNC(=S)Nc1ccccc1
f6f487706bb76dcd5b2397c6493bebc04e5978f5,COc1cccc(c1)C(=O)N1CCc2c(C1)sc(NC(=O)c1ccc(Br)o1)c2C(N)=O
e2f08c9b40f6057cd741bdf2eb33888c0a7bdaea,COc1ccc(cc1)C(=O)NNC(=O)C(=O)c1c[nH]c2ccccc12
61fbba6528cc1903ce0c2ae962452c8c33a3b4dc,CN(C)c1ccc(\C=C\C(=O)c2ccc(Br)cc2)c(OC(C)=O)c1
e23f6eb0239c19926c21831ffdcaf95a9164d1da,Clc1ccc(NC(=O)Nc2c(Cl)cccc2Cl)cc1
ed0d55169f7e793fdc69cac6f25b9262ba55d189,Oc1ccc(cc1)-c1nc2cc(F)ccc2o1
e2af2baf2dded1ab0baa9b23b26a762fb1f9a615,Cc1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)NC(=O)Nc2ccc(cc2)C(F)(F)F)cc1
f0ad40658433a453d23445e0e93d5197b3a94b20,CC(C)C(=O)N1CCN(Cc2ccccc2)CC1
e152f90a70c70b5fa77063153127898db0ca083e,COc1ccc(cc1)-c1nn(c2[n+]([O-])c3ccccc3n12)S(=O)(=O)c1ccc(C)cc1
dfa17f2b80ff495ee01e2c302a30fb1bbdffa9e9,CN(C)c1ccc(\C=C2/SC(=S)N(C2=O)c2ccc(Cl)cc2)cc1
b7f370360303343e95855162d0a4900d7a8f8b28,Cc1ccc(cc1)S(=O)(=O)Oc1ccc(cc1)C(=O)Nc1ccc2cc(C)ccc2c1
2458ea57e70ad7b8d4e4ef053acd76eb9ab9b0a4,Cc1ccc(cc1)S(=O)(=O)NC(=O)c1cc2ccccc2oc1=O
693390ccc770d2639c6a5dd0dc92d86ac54d957b,COc1cccc(CN2CCN(CC2)c2nc(NCc3ccccc3)nc3c(C)csc23)c1
e7b98d34f069a99fa456fcb0ce279ec8ef2b2368,OC(=O)c1cccc(NC(=O)c2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccccc2)c1
55548938030f0f1e8c3e194cb3d2a41e47a42050,Cc1cc(ccc1NC(=O)Nc1ccc(cc1)C(F)(F)F)S(=O)(=O)N1CCCCC1
5be03bedb1df6e7ba52872f815b6e82ee900aaa2,COc1ccc(cc1)-c1cc(nc(C)n1)-c1ccccc1
bef30bd6c4b8238636b431bc3c8395a5d5749d34,CC(C)NC(=O)Nc1ccc2nc(-c3ccco3)c(nc2c1)-c1ccco1
a6d4e64fd5145685851003a03541b8a8641b269a,O=C(Nc1nc(cs1)-c1ccccn1)c1ccccc1
67391dd9ac263e6dccb0d5f6fa6409833a83b63a,CN(c1ccc(cc1)C(=O)NNC(=O)c1ccccc1Br)S(C)(=O)=O
ef1807d4a4de3a83cd658415f2aefc4e27f0cd4c,CC(=O)N1CCc2c(C1)oc(=O)c1c2ccc2c3CCCc3c(=O)[nH]c21
9560e021d002f8e6407f163b0574819bbb9d918e,Cc1ccc(NC(=O)Nc2c(C)cccc2C)cc1
95a40c24d452f6507becc6c241c68914af51b3ea,CC(=O)N1CCN(Cc2ccc(cc2)C(=O)NC[C@H]2NC(=O)NC2=O)CC1
f9dc037062171a257d375be7cc0af6f203492664,Cc1c(sc2nc(=O)c(\C=C3\C(=O)Nc4ccc(cc34)[N+]([O-])=O)cc12)C(O)=O
eeae73de5fd6d95c8f15cc6a6068e4f5352410bd,CC(C)NC(=O)C(=O)c1c(C)n(C)c2ccc(Br)cc12
aed5055ecb2f39de877c58fe11105fda3882a37a,Oc1ccc(C=NNC(=O)c2cc(Cl)ccc2Cl)cc1
0ccd0cbc5b189449c8e418101a13079adffe9a9d,CC(=O)N1CCN(CC1)C(=O)Nc1ccc(Cl)cc1C
f9bbee6becd59be45f8457f92a7eb939603a9cb2,COc1ccc2c(oc3ccc(cc3c2=O)[N+]([O-])=O)c1OC
19ed636c0cc629304fb803e407ea84c6af6b3374,O=C(NC(=S)NN=Cc1ccccc1)Nc1ccc2OCOc2c1
b98e0f7a4965e3efab2706499437fed89d746c0f,OC(=O)c1ccc(NC(=O)C(=O)c2ccc(Br)cc2)cc1
c2268518d29b658bcab5f534c39f99b931e8d9f1,O=C(CSc1ncnc2c3ccccc3oc12)Nc1ccc(cc1)S(=O)(=O)Nc1nccs1
c505f601cf6e7dbc86223ec15eb033ebbc736852,COc1cccc(c1)C(=O)Nc1nc2c(Cl)cccc2s1
5aecd14b1d7f7eb5905021ea4f87b3a23af980fc,OC(=O)c1ccc(cc1)-c1nn(cc1C=Cc1ccc(Cl)cc1Cl)-c1ccccc1
97a085319db19f4686146166bc31b8a66da81616,Cc1ccc2oc(cc(=O)c2c1)-c1ccc(cc1)C(F)(F)F
64fd960d8277e453021bb72e367e5c8427d8b4cc,Cc1ccccc1C(=O)NC(=O)Nc1cc(Br)cc2cccnc12
06eb75d9292048401832e1164f6c766f55719791,O=C(Nc1nc2ccc(cc2s1)S(=O)(=O)N1CCCCC1)c1ccco1
653c177375b0e8b2de621cfc62b998b8a66a318c,COc1cc(cc(OC)c1OC)C(=O)NC(=S)N1CCN(CC1)c1ccc(F)cc1
bd2a59a74be0182241765f151d939d8bdbb88666,CC1(C)Cc2ccccc2-c2nc(c(Cc3ccccc3)n12)-c1ccccc1
9f36dc0ca3e157d1aa96ca5702c22e1f80c5e1c5,CC(C)c1ccc(NC(=O)C2CCN(CC2)S(=O)(=O)c2ccc(Cl)cc2)cc1
f59e9642598f203a74b96640859a695673b110d8,Cc1cccc(c1)C(=O)Nc1c(Cl)cccc1Cl
70eb72c9893da434633abcd00208330c89a72371,Clc1cccc(Cl)c1NC(=O)Nc1nc2ccc(Br)cc2s1
e514065782ce4204f086e1f6fea869bc980e083a,Cc1cccc(NC(=O)C(=O)c2ccccc2OCc2cccc(c2)C(F)(F)F)c1
e65ba27d3c8fc00507d0e7dfe7cdbff7aa9fb94f,COc1ccc(cc1)-c1nc(c([nH]1)-c1ccc(C)cc1)-c1ccc(C)cc1
6005532fe3d0b85c870c265e029938458d0a75bd,COc1ccc2c(noc2c1)C1CCN(CC1)C(=O)c1ccc(cc1)-n1ncc(Cl)c1C
3633b3143109e38f251448671b6caf2861ab1823,CC(=O)Nc1ccc(cc1)-c1coc2cc(O)ccc2c1=O
895ecf3091897f21f001d5dadf3d8db1fa130832,O=C(Nc1ccc(Oc2ccc(cc2)N2CCOCC2)cc1)N1CCN(CC1)c1ccccc1
1ef50270100d3ffa297ff943247f057ee5ece360,COc1ccc(cc1)-c1oc2cc(OC)cc(O)c2c(=O)c1OC
219df51a2ff3bf75c9bebdd3de462dbe45642914,CN(C)c1ccc(cc1)C(=O)NNC(=O)c1ccc(Cl)cc1
53dd7b50f1c014c6055eef205ba842cea610729c,COc1cccc(NC(=O)Nc2ccc(cc2)-c2csc(n2)N2CCCCC2)c1
56a54c95f9021bb17b804c9142ff32f1ebb7402e,COc1ccc(cc1)C(=O)NNC(=O)c1ccccc1Br
8eedd7bc848d425e46eb4ede26ca6dc2d9ffbc61,COc1ccccc1\C=C1/SC(=S)N(CCC(=O)NNC(=O)c2ccccc2O)C1=O
608b83f03e78031e21878c1c990bbcf7b1d35d90,CC(C)(C)C(=O)NC(CC(=O)NO)Cc1ccccc1
